id,global_order,chapter_order,chapter_id,chapter_title_en,chapter_title_th,event_order,event_id,event_title_en,event_title_th,map_order,map_name,map_period,location_name,dialogue_order,speaker,script_label,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,chronology_confidence,scope_confidence,scope_evidence,notes
dlg_ed68ce020b1d6ba1,135,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,22,mt_chimney,Mt. Chimney,,22,MtChimney,chimney,MtChimney,3,,MtChimney_EventScript_Maxie,data/maps/MtChimney/scripts.inc,528,MtChimney_Text_MeteoriteWillActivateVolcano,"The power contained in the METEORITE…\pBy amplifying its power with this\nmachine, MT. CHIMNEY's volcanic\lactivity will instantly intensify…\pIts energy will grow deep inside\nthe crater and…\lFufufu…$","The power contained in the METEORITE…
[PAGE]
By amplifying its power with this
machine, MT. CHIMNEY's volcanic
activity will instantly intensify…
[PAGE]
Its energy will grow deep inside
the crater and…
Fufufu…",,untranslated,\p | \n | \l | \p | \n | \l,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_e5fe9110f8a82454,136,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,22,mt_chimney,Mt. Chimney,,22,MtChimney,chimney,MtChimney,4,Maxie,MtChimney_EventScript_Maxie,data/maps/MtChimney/scripts.inc,537,MtChimney_Text_MaxieIntro,"MAXIE: Hm?\nWho are you?\p… … … … … …\n… … … … … …\pI'd heard ARCHIE bemoaning a child\nwho's been meddling in TEAM AQUA's\laffairs.\pIt must be you he meant.\pHumph! So you're thinking of\ninterfering with us, TEAM MAGMA?\pNow you listen.\nLong ago, living things used the\lland to live and grow.\pThat is why land is all important!\nIt is the cradle of all!\pThat is why TEAM MAGMA is dedicated\nto the expansion of the land mass.\pIt is for further advancement of\nhumankind and POKéMON!\pAnd for that, we need the power of\nwhat sleeps within this mountain…\pOh! There was no need for you to\nlearn that much.\pBut, no matter!\nI'll teach you the consequences of\lmeddling in our grand design!$","MAXIE: Hm?
Who are you?
[PAGE]
… … … … … …
… … … … … …
[PAGE]
I'd heard ARCHIE bemoaning a child
who's been meddling in TEAM AQUA's
affairs.
[PAGE]
It must be you he meant.
[PAGE]
Humph! So you're thinking of
interfering with us, TEAM MAGMA?
[PAGE]
Now you listen.
Long ago, living things used the
land to live and grow.
[PAGE]
That is why land is all important!
It is the cradle of all!
[PAGE]
That is why TEAM MAGMA is dedicated
to the expansion of the land mass.
[PAGE]
It is for further advancement of
humankind and POKéMON!
[PAGE]
And for that, we need the power of
what sleeps within this mountain…
[PAGE]
Oh! There was no need for you to
learn that much.
[PAGE]
But, no matter!
I'll teach you the consequences of
meddling in our grand design!",,untranslated,\n | \p | \n | \p | \n | \l | \p | \p | \n | \p | \n | \l | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \l,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_6d5968a287374b4b,137,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,22,mt_chimney,Mt. Chimney,,22,MtChimney,chimney,MtChimney,5,Maxie,MtChimney_EventScript_Maxie,data/maps/MtChimney/scripts.inc,569,MtChimney_Text_MaxieYouHaventSeenLastOfMagma,"MAXIE: But, enough.\nI will back off this time.\pBut don't think that this is the last\nyou've seen of TEAM MAGMA.\pFufufu…\pEven without the METEORITE, if we\nobtain that ORB… Fufufu…$","MAXIE: But, enough.
I will back off this time.
[PAGE]
But don't think that this is the last
you've seen of TEAM MAGMA.
[PAGE]
Fufufu…
[PAGE]
Even without the METEORITE, if we
obtain that ORB… Fufufu…",,untranslated,\n | \p | \n | \p | \p | \n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_31d1999313c6eb44,138,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,22,mt_chimney,Mt. Chimney,,22,MtChimney,chimney,MtChimney,6,Archie,MtChimney_EventScript_Maxie,data/maps/MtChimney/scripts.inc,669,MtChimney_Text_ArchieThankYou,"ARCHIE: {PLAYER}!\nThank you!\pWith your help, we thwarted TEAM\nMAGMA's destructive plan!\pBut… You…\nWhose side are you on?\pAh, it doesn't matter.\pWe will remain vigilant and keep up\nour pursuit of TEAM MAGMA.\p{PLAYER}, we shall meet again!$","ARCHIE: {PLAYER}!
Thank you!
[PAGE]
With your help, we thwarted TEAM
MAGMA's destructive plan!
[PAGE]
But… You…
Whose side are you on?
[PAGE]
Ah, it doesn't matter.
[PAGE]
We will remain vigilant and keep up
our pursuit of TEAM MAGMA.
[PAGE]
{PLAYER}, we shall meet again!",,untranslated,{PLAYER} | \n | \p | \n | \p | \n | \p | \p | \n | \p | {PLAYER},{PLAYER} | {PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_42c985b1510208be,139,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,22,mt_chimney,Mt. Chimney,,22,MtChimney,chimney,MtChimney,7,,MtChimney_EventScript_MeteoriteMachine,data/maps/MtChimney/scripts.inc,724,MtChimney_Text_PlayerRemovedMeteorite,{PLAYER} removed the METEORITE from\nthe mysterious machine.$,"{PLAYER} removed the METEORITE from
the mysterious machine.",,untranslated,{PLAYER} | \n,{PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_fe675caa94756773,140,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,23,jagged_magma,Jagged Pass and Magma,,23,JaggedPass,jagged,JaggedPass,1,,JaggedPass_EventScript_OpenMagmaHideout,data/maps/JaggedPass/scripts.inc,239,JaggedPass_Text_BoulderShakingInResponseToEmblem,Oh! This boulder is shaking in response\nto the MAGMA EMBLEM!$,"Oh! This boulder is shaking in response
to the MAGMA EMBLEM!",,untranslated,\n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_d1feb2740067b7ae,141,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,23,jagged_magma,Jagged Pass and Magma,,23,JaggedPass,jagged,JaggedPass,2,,JaggedPass_EventScript_MagmaHideoutGuard,data/maps/JaggedPass/scripts.inc,222,JaggedPass_Text_GruntIntro,Wah!\nWhat are you doing here?\pWhat am I doing in a place like this?\pWhat business is it of yours?$,"Wah!
What are you doing here?
[PAGE]
What am I doing in a place like this?
[PAGE]
What business is it of yours?",,untranslated,\n | \p | \p,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_ad170cc8edbfbd94,142,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,24,lavaridge,Lavaridge,,24,LavaridgeTown_Gym_1F,lavaridge,LavaridgeTown Gym 1F,1,Flannery,LavaridgeTown_Gym_1F_EventScript_Flannery,data/maps/LavaridgeTown_Gym_1F/scripts.inc,353,LavaridgeTown_Gym_1F_Text_FlanneryPostBattle,"Your power reminds me of someone…\pOh! I know! You battle like NORMAN,\nthe GYM LEADER of PETALBURG.$","Your power reminds me of someone…
[PAGE]
Oh! I know! You battle like NORMAN,
the GYM LEADER of PETALBURG.",,untranslated,\p | \n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_85cc669a07cfd1db,143,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,24,lavaridge,Lavaridge,,24,LavaridgeTown_Gym_1F,lavaridge,LavaridgeTown Gym 1F,2,,LavaridgeTown_Gym_1F_EventScript_FlanneryDefeated,data/maps/LavaridgeTown_Gym_1F/scripts.inc,327,LavaridgeTown_Gym_1F_Text_ReceivedHeatBadge,{PLAYER} received the HEAT BADGE\nfrom FLANNERY.$,"{PLAYER} received the HEAT BADGE
from FLANNERY.",,untranslated,{PLAYER} | \n,{PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_1082e920ad6c3157,144,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,24,lavaridge,Lavaridge,,24,LavaridgeTown_Gym_1F,lavaridge,LavaridgeTown Gym 1F,3,,LavaridgeTown_Gym_1F_EventScript_FlanneryDefeated,data/maps/LavaridgeTown_Gym_1F/scripts.inc,331,LavaridgeTown_Gym_1F_Text_ExplainHeatBadgeTakeThis,"If you have a HEAT BADGE, all POKéMON\nup to Level 50, even those you get in\ltrades from other people, will obey\lyou completely.\pAnd, it lets POKéMON use the HM move\nSTRENGTH outside of battle.\pThis is a token of my appreciation.\nDon't be shy about taking it!$","If you have a HEAT BADGE, all POKéMON
up to Level 50, even those you get in
trades from other people, will obey
you completely.
[PAGE]
And, it lets POKéMON use the HM move
STRENGTH outside of battle.
[PAGE]
This is a token of my appreciation.
Don't be shy about taking it!",,untranslated,\n | \l | \l | \p | \n | \p | \n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_dc7603a3e7b7cee7,145,07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,24,lavaridge,Lavaridge,,24,LavaridgeTown_Gym_1F,lavaridge,LavaridgeTown Gym 1F,4,,LavaridgeTown_Gym_1F_EventScript_GiveOverheat2,data/maps/LavaridgeTown_Gym_1F/scripts.inc,341,LavaridgeTown_Gym_1F_Text_ExplainOverheat,That TM50 contains OVERHEAT.\pThat move inflicts serious damage on\nthe opponent.\pBut it also sharply cuts the SP. ATK\nof the POKéMON using it. It might not\lbe suitable for longer battles.$,"That TM50 contains OVERHEAT.
[PAGE]
That move inflicts serious damage on
the opponent.
[PAGE]
But it also sharply cuts the SP. ATK
of the POKéMON using it. It might not
be suitable for longer battles.",,untranslated,\p | \n | \p | \n | \l,,high,high,Resolved from a checklist event seed through direct or chained script references.,
