index,id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,exact_raw,reconcile_decision,reconcile_reason,english_raw,thai,translation_status
16,dlg_77e080d285543246,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,109,FallarborTown_BattleTentLobby_Text_AwaitAnotherChallenge2,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,We await your challenge on\nanother occasion!$,NEEDS_TRANSLATION,exact current target remains untranslated,We await your challenge on\nanother occasion!$,เราจะรอการท้าประลองจากคุณ\nในโอกาสหน้านะ!$,TRANSLATED
17,dlg_c49a09cd01f08423,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,113,FallarborTown_BattleTentLobby_Text_LookingForwardToArrival,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"We have been looking forward to\nyour arrival.\pBefore I show you to the BATTLE TENT,\nI must save the game. Please wait.$",NEEDS_TRANSLATION,exact current target remains untranslated,"We have been looking forward to\nyour arrival.\pBefore I show you to the BATTLE TENT,\nI must save the game. Please wait.$",เรารอคอยการมาถึงของคุณ\nมานานแล้ว.\pก่อนจะพาคุณเข้าแบทเทิลเทนต์\nฉันต้องบันทึกเกมก่อน โปรดรอสักครู่.$,TRANSLATED
18,dlg_2480203034e25c2e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,119,VerdanturfTown_BattleTentLobby_Text_WelcomeToBattleTent,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"I welcome you to the BATTLE TENT\nVERDANTURF SITE!\pHere, the TRAINER's trust toward\nPOKéMON is tested.$",NEEDS_TRANSLATION,exact current target remains untranslated,"I welcome you to the BATTLE TENT\nVERDANTURF SITE!\pHere, the TRAINER's trust toward\nPOKéMON is tested.$",ขอต้อนรับสู่แบทเทิลเทนต์\nสาขาชิดาเกะ!\pที่นี่จะทดสอบความไว้วางใจ\nที่เทรนเนอร์มีต่อโปเกมอน.$,TRANSLATED
19,dlg_8bc289a1da8ecfad,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,125,VerdanturfTown_BattleTentLobby_Text_TakeChallenge,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Do you wish to take the VERDANTURF\nBATTLE TENT challenge?$,NEEDS_TRANSLATION,exact current target remains untranslated,Do you wish to take the VERDANTURF\nBATTLE TENT challenge?$,คุณต้องการท้าประลองที่แบทเทิลเทนต์\nชิดาเกะไหม?$,TRANSLATED
20,dlg_0a5d222f799f3ee5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,129,VerdanturfTown_BattleTentLobby_Text_ExplainVerdanturfTent,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"In the VERDANTURF BATTLE TENT,\nthere is one crucial rule that must\lbe obeyed.\pTRAINERS are permitted only to switch\ntheir POKéMON in and out.\pTRAINERS are otherwise forbidden to\ncommand their POKéMON.\pThe POKéMON are to behave according\nto their nature and battle on their own.\pYou must put your trust in your\nPOKéMON and watch over them.\pIf you achieve the honor of beating\nthree TRAINERS in succession,\lwe will present you with a prize.\pIf you want to interrupt your\nchallenge, please save the game.\pIf you don't save before interrupting,\nyou will be disqualified.$",NEEDS_TRANSLATION,exact current target remains untranslated,"In the VERDANTURF BATTLE TENT,\nthere is one crucial rule that must\lbe obeyed.\pTRAINERS are permitted only to switch\ntheir POKéMON in and out.\pTRAINERS are otherwise forbidden to\ncommand their POKéMON.\pThe POKéMON are to behave according\nto their nature and battle on their own.\pYou must put your trust in your\nPOKéMON and watch over them.\pIf you achieve the honor of beating\nthree TRAINERS in succession,\lwe will present you with a prize.\pIf you want to interrupt your\nchallenge, please save the game.\pIf you don't save before interrupting,\nyou will be disqualified.$","ที่แบทเทิลเทนต์ชิดาเกะ\nมีกฎสำคัญข้อหนึ่งที่ทุกคน\lต้องปฏิบัติตาม.\pเทรนเนอร์ทำได้เพียงสลับโปเกมอน\nเข้าและออกเท่านั้น.\pนอกเหนือจากนั้น เทรนเนอร์ห้าม\nออกคำสั่งแก่โปเกมอน.\pโปเกมอนจะต่อสู้ด้วยตัวเอง\nตามนิสัยของมัน.\pคุณต้องเชื่อมั่นในโปเกมอน\nและคอยเฝ้าดูพวกมัน.\pหากคุณเอาชนะเทรนเนอร์ได้\nติดต่อกัน 3 คน,\lเราจะมอบรางวัลให้คุณ.\pหากต้องการหยุดการท้าประลอง\nชั่วคราว โปรดบันทึกเกม.\pหากหยุดโดยไม่ได้บันทึกเกม\nคุณจะถูกตัดสิทธิ์.$",TRANSLATED
21,dlg_e68d739fface0dbe,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,149,VerdanturfTown_BattleTentLobby_Text_ReturnFortified,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"When you have fortified your heart\nand POKéMON, you must return.$",NEEDS_TRANSLATION,exact current target remains untranslated,"When you have fortified your heart\nand POKéMON, you must return.$",เมื่อเตรียมทั้งจิตใจ\nและโปเกมอนให้พร้อมแล้ว จงกลับมา.$,TRANSLATED
22,dlg_57d0434b7b4ea6ef,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,154,VerdanturfTown_BattleTentLobby_Text_WhichLevelMode,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"There are two levels of difficulty,\nLevel 50 and Open Level.\lWhich is your choice of a challenge?$",NEEDS_TRANSLATION,exact current target remains untranslated,"There are two levels of difficulty,\nLevel 50 and Open Level.\lWhich is your choice of a challenge?$",มีความยากให้เลือก 2 ระดับ\nเลเวล 50 และโอเพนเลเวล.\lคุณจะเลือกท้าประลองแบบไหน?$,TRANSLATED
23,dlg_92fe9e5e9f388829,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,159,VerdanturfTown_BattleTentLobby_Text_NotEnoughValidMonsLv50,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Sigh…\pYou do not have the three POKéMON\nrequired for the challenge.\pTo enter, you must provide three\ndifferent kinds of POKéMON.\pThey also must not be holding\nthe same kinds of items.\pEGGS{STR_VAR_1} ineligible.\pCome back when you have made\nyour preparations.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Sigh…\pYou do not have the three POKéMON\nrequired for the challenge.\pTo enter, you must provide three\ndifferent kinds of POKéMON.\pThey also must not be holding\nthe same kinds of items.\pEGGS{STR_VAR_1} ineligible.\pCome back when you have made\nyour preparations.$",เฮ้อ…\pคุณไม่มีโปเกมอน 3 ตัว\nที่จำเป็นสำหรับการท้าประลอง.\pหากต้องการเข้าร่วม คุณต้องมีโปเกมอน\nต่างชนิดกัน 3 ตัว.\pและต้องไม่ถือไอเทม\nชนิดเดียวกัน.\pไข่โปเกมอน{STR_VAR_1}ไม่สามารถเข้าร่วมได้.\pเมื่อเตรียมพร้อมแล้ว\nค่อยกลับมาใหม่.$,TRANSLATED
24,dlg_ed241809a6b2deab,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,171,VerdanturfTown_BattleTentLobby_Text_NotEnoughValidMonsLvOpen,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Sigh…\pYou do not have the three POKéMON\nrequired for the challenge.\pTo enter, you must provide three\ndifferent kinds of POKéMON.\pThey also must not be holding\nthe same kinds of items.\pEGGS{STR_VAR_1} ineligible.\pCome back when you have made\nyour preparations.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Sigh…\pYou do not have the three POKéMON\nrequired for the challenge.\pTo enter, you must provide three\ndifferent kinds of POKéMON.\pThey also must not be holding\nthe same kinds of items.\pEGGS{STR_VAR_1} ineligible.\pCome back when you have made\nyour preparations.$",เฮ้อ…\pคุณไม่มีโปเกมอน 3 ตัว\nที่จำเป็นสำหรับการท้าประลอง.\pหากต้องการเข้าร่วม คุณต้องมีโปเกมอน\nต่างชนิดกัน 3 ตัว.\pและต้องไม่ถือไอเทม\nชนิดเดียวกัน.\pไข่โปเกมอน{STR_VAR_1}ไม่สามารถเข้าร่วมได้.\pเมื่อเตรียมพร้อมแล้ว\nค่อยกลับมาใหม่.$,TRANSLATED
25,dlg_eac7d5c901f05043,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,183,VerdanturfTown_BattleTentLobby_Text_SelectThreeMons,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Good. Now, you must select your\nthree POKéMON.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Good. Now, you must select your\nthree POKéMON.$",ดีมาก ทีนี้จงเลือกโปเกมอน\nของคุณ 3 ตัว.$,TRANSLATED
26,dlg_842c3944fa2f6ac4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,187,VerdanturfTown_BattleTentLobby_Text_SaveBeforeChallenge,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I must save before I show you to\nthe BATTLE TENT. Is that okay?$,NEEDS_TRANSLATION,exact current target remains untranslated,I must save before I show you to\nthe BATTLE TENT. Is that okay?$,ก่อนจะพาคุณเข้าแบทเทิลเทนต์\nฉันต้องบันทึกเกมก่อน ตกลงไหม?$,TRANSLATED
27,dlg_30dff6a9e3c761cc,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,191,VerdanturfTown_BattleTentLobby_Text_NowFollowMe,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Good.\nNow, follow me.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Good.\nNow, follow me.$",ดีมาก.\nทีนี้ ตามฉันมา.$,TRANSLATED
28,dlg_2e3bcaaa4b4bc179,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,195,VerdanturfTown_BattleTentLobby_Text_ResultsWillBeRecorded,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I feel privileged for having seen\nyour POKéMON's exploits.\pThe results will be recorded.\nI must ask you to briefly wait.$,NEEDS_TRANSLATION,exact current target remains untranslated,I feel privileged for having seen\nyour POKéMON's exploits.\pThe results will be recorded.\nI must ask you to briefly wait.$,นับเป็นเกียรติที่ได้เห็น\nผลงานอันยอดเยี่ยมของโปเกมอนคุณ.\pผลการประลองจะถูกบันทึกไว้.\nโปรดรอสักครู่.$,TRANSLATED
29,dlg_29bc02b2470e8292,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,201,VerdanturfTown_BattleTentLobby_Text_AchievedThreeWinStreak,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,To achieve a 3-win streak…\pThe bonds that bind your heart with\nyour POKéMON seem firm and true.$,NEEDS_TRANSLATION,exact current target remains untranslated,To achieve a 3-win streak…\pThe bonds that bind your heart with\nyour POKéMON seem firm and true.$,การคว้าชัยติดต่อกัน 3 ครั้ง…\pสายสัมพันธ์ที่เชื่อมหัวใจของคุณ\nกับโปเกมอนนั้นช่างแน่นแฟ้นและจริงแท้.$,TRANSLATED
30,dlg_f75ba2965c9312cd,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/text/battle_tent.inc,206,VerdanturfTown_BattleTentLobby_Text_FeatWillBeRecorded,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Your feat will be recorded.\nI must ask you to briefly wait.$,NEEDS_TRANSLATION,exact current target remains untranslated,Your feat will be recorded.\nI must ask you to briefly wait.$,ผลงานของคุณจะถูกบันทึกไว้.\nโปรดรอสักครู่.$,TRANSLATED
