id,global_order,chapter_order,chapter_id,chapter_title_en,chapter_title_th,event_order,event_id,event_title_en,event_title_th,map_order,map_name,map_period,location_name,dialogue_order,speaker,script_label,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,chronology_confidence,scope_confidence,scope_evidence,notes
dlg_bd705cc8a504bb05,11,02,littleroot,Littleroot,ลิตเติลรูต,3,littleroot_arrival,Littleroot arrival,,3,LittlerootTown_BrendansHouse_1F,arrival,LittlerootTown BrendansHouse 1F,2,,PlayersHouse_1F_EventScript_EnterHouseMovingIn,data/maps/LittlerootTown_BrendansHouse_1F/scripts.inc,289,PlayersHouse_1F_Text_MoversPokemonGoSetClock,"The mover's POKéMON do all the work\nof moving us in and cleaning up after.\lThis is so convenient!\p{PLAYER}, your room is upstairs.\nGo check it out, dear!\pDAD bought you a new clock to mark\nour move here.\lDon't forget to set it!$","The mover's POKéMON do all the work
of moving us in and cleaning up after.
This is so convenient!
[PAGE]
{PLAYER}, your room is upstairs.
Go check it out, dear!
[PAGE]
DAD bought you a new clock to mark
our move here.
Don't forget to set it!",,untranslated,\n | \l | \p | {PLAYER} | \n | \p | \n | \l,{PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_a1cf42cc4332f130,12,02,littleroot,Littleroot,ลิตเติลรูต,4,rival_intro,Rival introduction,,4,LittlerootTown_BrendansHouse_1F,rival_intro,LittlerootTown BrendansHouse 1F,1,Brendan,LittlerootTown_BrendansHouse_1F_EventScript_MeetRival,data/maps/LittlerootTown_MaysHouse_1F/scripts.inc,381,RivalsHouse_1F_Text_BrendanWhoAreYou,"Hey!\nYou…\pWho are you?\pOh, you're {PLAYER}, aren't you?\nMoved in next door, right?\pI didn't know that you're a girl.\pDad, PROF. BIRCH, said that our new\nnext-door neighbor is a GYM LEADER's\lkid, so I assumed you'd be a guy.\pMy name's BRENDAN.\nSo, hi, neighbor!\pHuh? Hey, {PLAYER}, don't you have\na POKéMON?\pDo you want me to go catch you one?\pAw, darn, I forgot…\pI'm supposed to go help my dad catch\nsome wild POKéMON.\pSome other time, okay?$","Hey!
You…
[PAGE]
Who are you?
[PAGE]
Oh, you're {PLAYER}, aren't you?
Moved in next door, right?
[PAGE]
I didn't know that you're a girl.
[PAGE]
Dad, PROF. BIRCH, said that our new
next-door neighbor is a GYM LEADER's
kid, so I assumed you'd be a guy.
[PAGE]
My name's BRENDAN.
So, hi, neighbor!
[PAGE]
Huh? Hey, {PLAYER}, don't you have
a POKéMON?
[PAGE]
Do you want me to go catch you one?
[PAGE]
Aw, darn, I forgot…
[PAGE]
I'm supposed to go help my dad catch
some wild POKéMON.
[PAGE]
Some other time, okay?",,untranslated,\n | \p | \p | {PLAYER} | \n | \p | \p | \n | \l | \p | \n | \p | {PLAYER} | \n | \p | \p | \p | \n | \p,{PLAYER} | {PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_7cc549bb2e89937d,13,02,littleroot,Littleroot,ลิตเติลรูต,4,rival_intro,Rival introduction,,4,LittlerootTown_BrendansHouse_1F,rival_intro,LittlerootTown BrendansHouse 1F,2,May,LittlerootTown_MaysHouse_1F_EventScript_MeetRival,data/maps/LittlerootTown_MaysHouse_1F/scripts.inc,357,RivalsHouse_1F_Text_MayWhoAreYou,"Huh?\nWho… Who are you?\p… … … … … … … …\n… … … … … … … …\pOh, you're {PLAYER}{KUN}.\nSo your move was today.\pUm… I'm MAY.\nGlad to meet you!\pI…\nI have this dream of becoming friends\lwith POKéMON all over the world.\pI… I heard about you, {PLAYER}{KUN}, from\nmy dad, PROF. BIRCH.\pI was hoping that you would be nice,\n{PLAYER}{KUN}, and that we could be friends.\pOh, this is silly, isn't it?\nI… I've just met you, {PLAYER}{KUN}.\pEheheh…\pOh, no! I forgot!\pI was supposed to go help Dad catch\nsome wild POKéMON!\p{PLAYER}{KUN}, I'll catch you later!$","Huh?
Who… Who are you?
[PAGE]
… … … … … … … …
… … … … … … … …
[PAGE]
Oh, you're {PLAYER}{KUN}.
So your move was today.
[PAGE]
Um… I'm MAY.
Glad to meet you!
[PAGE]
I…
I have this dream of becoming friends
with POKéMON all over the world.
[PAGE]
I… I heard about you, {PLAYER}{KUN}, from
my dad, PROF. BIRCH.
[PAGE]
I was hoping that you would be nice,
{PLAYER}{KUN}, and that we could be friends.
[PAGE]
Oh, this is silly, isn't it?
I… I've just met you, {PLAYER}{KUN}.
[PAGE]
Eheheh…
[PAGE]
Oh, no! I forgot!
[PAGE]
I was supposed to go help Dad catch
some wild POKéMON!
[PAGE]
{PLAYER}{KUN}, I'll catch you later!",,untranslated,\n | \p | \n | \p | {PLAYER} | {KUN} | \n | \p | \n | \p | \n | \l | \p | {PLAYER} | {KUN} | \n | \p | \n | {PLAYER} | {KUN} | \p | \n | {PLAYER} | {KUN} | \p | \p | \p | \n | \p | {PLAYER} | {KUN},{PLAYER} | {PLAYER} | {PLAYER} | {PLAYER} | {PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_a3524918d5d08235,14,02,littleroot,Littleroot,ลิตเติลรูต,5,birch_rescue,Birch rescue,,5,Route101,birch_rescue,Route101,1,,Route101_EventScript_StartBirchRescue,data/maps/Route101/scripts.inc,258,Route101_Text_HelpMe,H-help me!$,H-help me!,,untranslated,,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_45ae69cb30f2cd90,15,02,littleroot,Littleroot,ลิตเติลรูต,5,birch_rescue,Birch rescue,,5,Route101,birch_rescue,Route101,2,,Route101_EventScript_StartBirchRescue,data/maps/Route101/scripts.inc,261,Route101_Text_PleaseHelp,Hello! You over there!\nPlease! Help!\pIn my BAG!\nThere's a POKé BALL!$,"Hello! You over there!
Please! Help!
[PAGE]
In my BAG!
There's a POKé BALL!",,untranslated,\n | \p | \n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_df2e8d10a02d0a58,16,02,littleroot,Littleroot,ลิตเติลรูต,5,birch_rescue,Birch rescue,,5,Route101,birch_rescue,Route101,3,,Route101_EventScript_BirchsBag,data/maps/Route101/scripts.inc,271,Route101_Text_YouSavedMe,"PROF. BIRCH: Whew…\pI was in the tall grass studying wild\nPOKéMON when I was jumped.\pYou saved me.\nThanks a lot!\pOh?\pHi, you're {PLAYER}{KUN}!\pThis is not the place to chat, so come\nby my POKéMON LAB later, okay?$","PROF. BIRCH: Whew…
[PAGE]
I was in the tall grass studying wild
POKéMON when I was jumped.
[PAGE]
You saved me.
Thanks a lot!
[PAGE]
Oh?
[PAGE]
Hi, you're {PLAYER}{KUN}!
[PAGE]
This is not the place to chat, so come
by my POKéMON LAB later, okay?",,untranslated,\p | \n | \p | \n | \p | \p | {PLAYER} | {KUN} | \p | \n,{PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_e1f579546c78b2f9,17,02,littleroot,Littleroot,ลิตเติลรูต,6,starter,Starter selection,,6,LittlerootTown_ProfessorBirchsLab,starter,LittlerootTown ProfessorBirchsLab,1,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GiveStarterEvent,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,683,LittlerootTown_ProfessorBirchsLab_Text_LikeYouToHavePokemon,"PROF. BIRCH: So, {PLAYER}{KUN}.\pI've heard so much about you from\nyour father.\pI've heard that you don't have your\nown POKéMON yet.\pBut the way you battled earlier,\nyou pulled it off with aplomb!\pI guess you have your father's blood\nin your veins after all!\pOh, yes. As thanks for rescuing me,\nI'd like you to have the POKéMON you\lused earlier.\p{PLAYER} received the {STR_VAR_1}!$","PROF. BIRCH: So, {PLAYER}{KUN}.
[PAGE]
I've heard so much about you from
your father.
[PAGE]
I've heard that you don't have your
own POKéMON yet.
[PAGE]
But the way you battled earlier,
you pulled it off with aplomb!
[PAGE]
I guess you have your father's blood
in your veins after all!
[PAGE]
Oh, yes. As thanks for rescuing me,
I'd like you to have the POKéMON you
used earlier.
[PAGE]
{PLAYER} received the {STR_VAR_1}!",,untranslated,{PLAYER} | {KUN} | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \l | \p | {PLAYER} | {STR_VAR_1},{PLAYER} | {PLAYER} | {STR_VAR_1},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_a85b0bd843afd737,18,02,littleroot,Littleroot,ลิตเติลรูต,6,starter,Starter selection,,6,LittlerootTown_ProfessorBirchsLab,starter,LittlerootTown ProfessorBirchsLab,2,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GiveStarterEvent,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,698,LittlerootTown_ProfessorBirchsLab_Text_WhyNotGiveNicknameToMon,"PROF. BIRCH: While you're at it, why not\ngive a nickname to that {STR_VAR_1}?$","PROF. BIRCH: While you're at it, why not
give a nickname to that {STR_VAR_1}?",,untranslated,\n | {STR_VAR_1},{STR_VAR_1},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_2f2b9342597fd41c,19,02,littleroot,Littleroot,ลิตเติลรูต,6,starter,Starter selection,,6,LittlerootTown_ProfessorBirchsLab,starter,LittlerootTown ProfessorBirchsLab,3,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GoSeeRival,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,702,LittlerootTown_ProfessorBirchsLab_Text_MightBeGoodIdeaToGoSeeRival,"PROF. BIRCH: If you work at POKéMON\nand gain experience, I think you'll make\lan extremely good TRAINER.\pMy kid, {RIVAL}, is also studying\nPOKéMON while helping me out.\p{PLAYER}{KUN}, don't you think it might be\na good idea to go see {RIVAL}?$","PROF. BIRCH: If you work at POKéMON
and gain experience, I think you'll make
an extremely good TRAINER.
[PAGE]
My kid, {RIVAL}, is also studying
POKéMON while helping me out.
[PAGE]
{PLAYER}{KUN}, don't you think it might be
a good idea to go see {RIVAL}?",,untranslated,\n | \l | \p | {RIVAL} | \n | \p | {PLAYER} | {KUN} | \n | {RIVAL},{RIVAL} | {PLAYER} | {RIVAL},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_302bf4be4220a361,20,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,,7,Route103,rival_battle,Route103,1,May,Route103_EventScript_RivalMay,data/maps/Route103/scripts.inc,288,Route103_Text_MayRoute103Pokemon,MAY: Let's see… The POKéMON found\non ROUTE 103 include…$,"MAY: Let's see… The POKéMON found
on ROUTE 103 include…",,untranslated,\n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_31e833de1ea33667,21,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,,7,Route103,rival_battle,Route103,2,May,Route103_EventScript_RivalMay,data/maps/Route103/scripts.inc,292,Route103_Text_MayLetsBattle,"Oh, hi, {PLAYER}{KUN}!\p…Oh, I see, my dad gave you\na POKéMON as a gift.\pSince we're here, let's have a quick\nbattle!\pI'll give you a taste of what being\na TRAINER is like.$","Oh, hi, {PLAYER}{KUN}!
[PAGE]
…Oh, I see, my dad gave you
a POKéMON as a gift.
[PAGE]
Since we're here, let's have a quick
battle!
[PAGE]
I'll give you a taste of what being
a TRAINER is like.",,untranslated,{PLAYER} | {KUN} | \p | \n | \p | \n | \p | \n,{PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_1d2c85c3dd45b39f,22,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,,7,Route103,rival_battle,Route103,3,Brendan,Route103_EventScript_RivalBrendan,data/maps/Route103/scripts.inc,315,Route103_Text_BrendanRoute103Pokemon,"BRENDAN: Okay, so it's this one and\nthat one that live on ROUTE 103…$","BRENDAN: Okay, so it's this one and
that one that live on ROUTE 103…",,untranslated,\n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_a2a36d33d4e71a0c,23,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,,7,Route103,rival_battle,Route103,4,Brendan,Route103_EventScript_RivalBrendan,data/maps/Route103/scripts.inc,319,Route103_Text_BrendanLetsBattle,"Hey, it's {PLAYER}!\p…Oh, yeah, Dad gave you a POKéMON.\pSince we're here, how about a little\nbattle?\pI'll teach you what being a TRAINER's\nabout!$","Hey, it's {PLAYER}!
[PAGE]
…Oh, yeah, Dad gave you a POKéMON.
[PAGE]
Since we're here, how about a little
battle?
[PAGE]
I'll teach you what being a TRAINER's
about!",,untranslated,{PLAYER} | \p | \p | \n | \p | \n,{PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_1ba2a80d63962ccb,24,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,,7,Route103,rival_battle,Route103,5,May,Route103_EventScript_AfterMayBattle,data/maps/Route103/scripts.inc,305,Route103_Text_MayTimeToHeadBack,"MAY: I think I know why my dad has\nan eye out for you now.\pI mean, you just got that POKéMON,\nbut it already likes you.\pYou might be able to befriend any\nkind of POKéMON easily.\pWell, it's time to head back to\nthe LAB.$","MAY: I think I know why my dad has
an eye out for you now.
[PAGE]
I mean, you just got that POKéMON,
but it already likes you.
[PAGE]
You might be able to befriend any
kind of POKéMON easily.
[PAGE]
Well, it's time to head back to
the LAB.",,untranslated,\n | \p | \n | \p | \n | \p | \n,,high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_5ba654e578399a89,25,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,,7,Route103,rival_battle,Route103,6,Brendan,Route103_EventScript_AfterBrendanBattle,data/maps/Route103/scripts.inc,330,Route103_Text_BrendanTimeToHeadBack,"BRENDAN: I think I get it.\nI think I know why my dad has his eye\lout for you now.\pLook, your POKéMON already likes you,\neven though you just got it.\p{PLAYER}, I get the feeling that you\ncould befriend any POKéMON with ease.\pWe should head back to the LAB.$","BRENDAN: I think I get it.
I think I know why my dad has his eye
out for you now.
[PAGE]
Look, your POKéMON already likes you,
even though you just got it.
[PAGE]
{PLAYER}, I get the feeling that you
could befriend any POKéMON with ease.
[PAGE]
We should head back to the LAB.",,untranslated,\n | \l | \p | \n | \p | {PLAYER} | \n | \p,{PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_68038fa36d7bdaf1,26,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,8,pokedex,Pokédex handoff,,8,LittlerootTown_ProfessorBirchsLab,pokedex,LittlerootTown ProfessorBirchsLab,1,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_TryRatePokedexOrRegister,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,721,LittlerootTown_ProfessorBirchsLab_Text_BirchRivalGoneHome,"PROF. BIRCH: {RIVAL}?\nGone home, I think.\pOr maybe that kid's scrabbling around\nin tall grass again somewhere…\pIf you or your POKéMON get tired,\nyou should get some rest at home.$","PROF. BIRCH: {RIVAL}?
Gone home, I think.
[PAGE]
Or maybe that kid's scrabbling around
in tall grass again somewhere…
[PAGE]
If you or your POKéMON get tired,
you should get some rest at home.",,untranslated,{RIVAL} | \n | \p | \n | \p | \n,{RIVAL},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_4a63ffe7b2d7349e,27,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,8,pokedex,Pokédex handoff,,8,LittlerootTown_ProfessorBirchsLab,pokedex,LittlerootTown ProfessorBirchsLab,2,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GivePokedex,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,729,LittlerootTown_ProfessorBirchsLab_Text_HeardYouBeatRivalTakePokedex,"PROF. BIRCH: Oh, hi, {PLAYER}{KUN}!\pI heard you beat {RIVAL} on\nyour first try. That's excellent!\p{RIVAL}'s been helping with my research\nfor a long time.\p{RIVAL} has an extensive history as\na TRAINER already.\pHere, {PLAYER}{KUN}, I ordered this for my\nresearch, but I think you should have\lthis POKéDEX.$","PROF. BIRCH: Oh, hi, {PLAYER}{KUN}!
[PAGE]
I heard you beat {RIVAL} on
your first try. That's excellent!
[PAGE]
{RIVAL}'s been helping with my research
for a long time.
[PAGE]
{RIVAL} has an extensive history as
a TRAINER already.
[PAGE]
Here, {PLAYER}{KUN}, I ordered this for my
research, but I think you should have
this POKéDEX.",,untranslated,{PLAYER} | {KUN} | \p | {RIVAL} | \n | \p | {RIVAL} | \n | \p | {RIVAL} | \n | \p | {PLAYER} | {KUN} | \n | \l,{PLAYER} | {RIVAL} | {RIVAL} | {RIVAL} | {PLAYER},high,high,Resolved from a checklist event seed through direct or chained script references.,
dlg_dacb535b10f34d0d,28,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,8,pokedex,Pokédex handoff,,8,LittlerootTown_ProfessorBirchsLab,pokedex,LittlerootTown ProfessorBirchsLab,3,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GivePokedex,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,744,LittlerootTown_ProfessorBirchsLab_Text_ExplainPokedex,"PROF. BIRCH: The POKéDEX is a high-tech\ntool that automatically makes a record\lof any POKéMON you meet or catch.\pMy kid, {RIVAL}, goes everywhere\nwith it.\pWhenever my kid catches a rare POKéMON\nand records its data in the POKéDEX,\lwhy, {RIVAL} looks for me while I'm out\ldoing fieldwork, and shows me.$","PROF. BIRCH: The POKéDEX is a high-tech
tool that automatically makes a record
of any POKéMON you meet or catch.
[PAGE]
My kid, {RIVAL}, goes everywhere
with it.
[PAGE]
Whenever my kid catches a rare POKéMON
and records its data in the POKéDEX,
why, {RIVAL} looks for me while I'm out
doing fieldwork, and shows me.",,untranslated,\n | \l | \p | {RIVAL} | \n | \p | \n | \l | {RIVAL} | \l,{RIVAL} | {RIVAL},high,high,Resolved from a checklist event seed through direct or chained script references.,
