chapter_order,chapter_id,chapter_title_en,chapter_title_th,event_order,event_id,event_title_en,event_title_th,map_order,map_name,map_period,location_name,entry_script,trigger_type,required_flags,required_vars,sets_flags,sets_vars,warps_to,mandatory_reason,source_files,chronology_confidence,scope_confidence,notes
04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,,11,PetalburgCity_Gym,wally,PetalburgCity Gym,PetalburgCity_Gym_EventScript_MoveWallyToEntrance | PetalburgCity_Gym_EventScript_ReturnFromWallyTutorial | PetalburgCity_Gym_EventScript_BeginWallyTutorialSouth | PetalburgCity_Gym_EventScript_BeginWallyTutorialNorth | PetalburgCity_Gym_EventScript_BeginWallyTutorialWest | PetalburgCity_Gym_EventScript_BeginWallyTutorialEast | PetalburgCity_Gym_EventScript_BeginWallyTutorial | PetalburgCity_Gym_EventScript_WallyArriveSouth | PetalburgCity_Gym_EventScript_WallyArriveNorth | PetalburgCity_Gym_EventScript_WallyArriveWestEast | PetalburgCity_Gym_EventScript_ExitGymWithWallySouth | PetalburgCity_Gym_EventScript_ExitGymWithWallyNorth | PetalburgCity_Gym_EventScript_ExitGymWithWallyWest | PetalburgCity_Gym_EventScript_ExitGymWithWallyEast | PetalburgCity_Gym_EventScript_NormanAddressWallySouth | PetalburgCity_Gym_EventScript_NormanAddressWallyNorth | PetalburgCity_Gym_EventScript_NormanAddressWallyWest | PetalburgCity_Gym_EventScript_NormanAddressWallyEast | PetalburgCity_Gym_EventScript_WallyFacePlayer | PetalburgCity_Gym_EventScript_WallyFaceDown | PetalburgCity_Gym_EventScript_WallysDadArrivesNorth | PetalburgCity_Gym_EventScript_WallysDadArrivesEast | PetalburgCity_Gym_EventScript_WallysDadArrivesWest | PetalburgCity_Gym_EventScript_WallysDadArrives | PetalburgCity_Gym_EventScript_WallysDadFaceNormanNorth | PetalburgCity_Gym_EventScript_WallysDadFaceNormanEast | PetalburgCity_Gym_EventScript_WallysDadFaceNormanWest | PetalburgCity_Gym_EventScript_WallysDadApproachPlayerNorth | PetalburgCity_Gym_EventScript_WallysDadApproachPlayerEast | PetalburgCity_Gym_EventScript_WallysDadApproachPlayerWest | PetalburgCity_Gym_EventScript_ExitGymWithWallysDadNorth | PetalburgCity_Gym_EventScript_ExitGymWithWallysDadEast | PetalburgCity_Gym_EventScript_ExitGymWithWallysDadWest,source_graph,,,FLAG_DONT_TRANSITION_MUSIC | FLAG_HIDE_LITTLEROOT_TOWN_BIRCHS_LAB_RIVAL | FLAG_HIDE_PETALBURG_CITY_WALLY | FLAG_HIDE_PETALBURG_CITY_WALLYS_MOM,VAR_0x8008=0 | VAR_0x8008=1 | VAR_0x8008=2 | VAR_0x8008=3 | VAR_PETALBURG_CITY_STATE=2 | VAR_PETALBURG_CITY_STATE=4 | VAR_PETALBURG_GYM_STATE=1 | VAR_PETALBURG_GYM_STATE=2,MAP_PETALBURG_CITY,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/PetalburgCity_Gym/scripts.inc,high,high,
04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,12,rustboro,Rustboro progression,,12,RustboroCity_Gym,rustboro,RustboroCity Gym,RustboroCity_Gym_MapScripts | RustboroCity_Gym_EventScript_Roxanne | RustboroCity_Gym_EventScript_RoxanneDefeated | RustboroCity_Gym_EventScript_GiveRockTomb | RustboroCity_Gym_EventScript_Josh | RustboroCity_Gym_EventScript_Tommy | RustboroCity_Gym_EventScript_Marc | RustboroCity_Gym_EventScript_GymGuide | RustboroCity_Gym_EventScript_GymGuidePostVictory | RustboroCity_Gym_EventScript_LeftGymStatue | RustboroCity_Gym_EventScript_RightGymStatue | RustboroCity_Gym_EventScript_GymStatueCertified | RustboroCity_Gym_EventScript_GymStatue | RustboroCity_Gym_EventScript_RegisterRoxanne,source_graph,,,FLAG_BADGE01_GET | FLAG_DEFEATED_RUSTBORO_GYM | FLAG_ENABLE_ROXANNE_MATCH_CALL | FLAG_RECEIVED_TM_ROCK_TOMB,VAR_0x8008=1 | VAR_RUSTBORO_CITY_STATE=1,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/RustboroCity_Gym/scripts.inc,high,high,
05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,13,devon_theft,Devon Goods theft,,13,Route116,devon_theft,Route116,Route116_EventScript_BoyfriendGruntLeftTunnel | Route116_EventScript_BoyfriendGruntInTunnel | Route116_EventScript_DevonEmployee | Route116_EventScript_DevonEmployeeExit | Route116_EventScript_DevonEmployeeExitEast | RustboroCity_EventScript_FatManSawGrunt | RustboroCity_EventScript_DevonEmployee2 | RustboroCity_EventScript_DevonCorpSign | RustboroCity_EventScript_DevonCorpBranchOfficeSign | RustboroCity_EventScript_StolenGoodsTrigger0 | RustboroCity_EventScript_StolenGoodsTrigger1 | RustboroCity_EventScript_StolenGoodsTrigger2 | RustboroCity_EventScript_StolenGoodsTrigger3 | RustboroCity_EventScript_StolenGoodsTrigger4 | RustboroCity_EventScript_StolenGoodsScene | RustboroCity_EventScript_DevonEmployee1 | RustboroCity_EventScript_ReturnGoodsSpokeToEmployee | RustboroCity_EventScript_HelpGetGoodsTrigger0 | RustboroCity_EventScript_HelpGetGoodsTrigger1 | RustboroCity_EventScript_HelpGetGoodsTrigger2 | RustboroCity_EventScript_HelpGetGoodsTrigger3 | RustboroCity_EventScript_EmployeeAskToGetGoods | RustboroCity_EventScript_ReturnGoodsTrigger0 | RustboroCity_EventScript_ReturnGoodsTrigger1 | RustboroCity_EventScript_ReturnGoodsTrigger2 | RustboroCity_EventScript_ReturnGoodsTrigger3 | RustboroCity_EventScript_ReturnGoods,source_graph,,,FLAG_DEVON_GOODS_STOLEN | FLAG_HIDE_BRINEYS_HOUSE_MR_BRINEY | FLAG_HIDE_BRINEYS_HOUSE_PEEKO | FLAG_HIDE_RUSTBORO_CITY_DEVON_EMPLOYEE_1 | FLAG_INTERACTED_WITH_DEVON_EMPLOYEE_GOODS_STOLEN | FLAG_RETURNED_DEVON_GOODS,VAR_0x8004=0 | VAR_0x8004=1 | VAR_0x8004=2 | VAR_0x8004=3 | VAR_0x8004=4 | VAR_ROUTE116_STATE=1 | VAR_RUSTBORO_CITY_STATE=2 | VAR_RUSTBORO_CITY_STATE=3 | VAR_RUSTBORO_CITY_STATE=5 | VAR_RUSTURF_TUNNEL_STATE=2 | VAR_TEMP_1=0 | VAR_TEMP_1=1 | VAR_TEMP_1=2 | VAR_TEMP_1=3 | VAR_TEMP_1=4,MAP_RUSTBORO_CITY_DEVON_CORP_3F,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/Route116/scripts.inc | data/maps/RustboroCity/scripts.inc,high,high,
05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,14,rusturf,Rusturf Tunnel,,14,RusturfTunnel,rusturf,RusturfTunnel,RusturfTunnel_EventScript_SetAquaGruntAndPeekoPos | RusturfTunnel_EventScript_AquaGruntBackUp | RusturfTunnel_EventScript_Peeko | RusturfTunnel_EventScript_Grunt,source_graph,,,FLAG_HIDE_ROUTE_116_MR_BRINEY | FLAG_RECOVERED_DEVON_GOODS,VAR_BRINEY_HOUSE_STATE=1 | VAR_RUSTBORO_CITY_STATE=4 | VAR_RUSTURF_TUNNEL_STATE=3,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/RusturfTunnel/scripts.inc,high,high,
05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,15,devon_corp,Devon Corporation,,15,RustboroCity_DevonCorp_1F,devon_corp,RustboroCity DevonCorp 1F,RustboroCity_DevonCorp_1F_EventScript_GoodsRecovered | RustboroCity_DevonCorp_3F_EventScript_MeetPresident,source_graph,,,FLAG_HIDE_ROUTE_116_WANDAS_BOYFRIEND | FLAG_HIDE_RUSTBORO_CITY_POKEMON_SCHOOL_SCOTT | FLAG_RECEIVED_POKENAV | FLAG_SYS_POKENAV_GET,VAR_BRINEY_LOCATION=1 | VAR_DEVON_CORP_3F_STATE=1 | VAR_RUSTBORO_CITY_STATE=6,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/RustboroCity_DevonCorp_1F/scripts.inc | data/maps/RustboroCity_DevonCorp_3F/scripts.inc,high,high,
05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,16,briney,Mr. Briney,,16,DewfordTown,briney,DewfordTown,DewfordTown_EventScript_Briney | DewfordTown_EventScript_CancelSailSelect | DewfordTown_EventScript_SailBackToPetalburg | DewfordTown_EventScript_SailToPetalburg | DewfordTown_EventScript_SailToSlateport | Route104_MrBrineysHouse_MapScripts | Route104_MrBrineysHouse_EventScript_HideRustboroRival | Route104_MrBrineysHouse_EventScript_SetBrineyPeekoPos | Route104_MrBrineysHouse_EventScript_Briney | Route104_MrBrineysHouse_EventScript_SailingIntro | Route104_MrBrineysHouse_EventScript_WhereAreWeBound | Route104_MrBrineysHouse_EventScript_SailBothDeliveries | Route104_MrBrineysHouse_EventScript_SailDeliverPackage | Route104_MrBrineysHouse_EventScript_SailToDewford | Route104_MrBrineysHouse_EventScript_Peeko,source_graph,,,FLAG_HIDE_BRINEYS_HOUSE_MR_BRINEY | FLAG_HIDE_BRINEYS_HOUSE_PEEKO | FLAG_HIDE_MR_BRINEY_BOAT_DEWFORD_TOWN | FLAG_HIDE_ROUTE_104_RIVAL | FLAG_HIDE_RUSTBORO_CITY_RIVAL | FLAG_LANDMARK_MR_BRINEY_HOUSE | FLAG_MR_BRINEY_SAILING_INTRO,VAR_BOARD_BRINEY_BOAT_STATE=1 | VAR_BOARD_BRINEY_BOAT_STATE=2 | VAR_ROUTE104_STATE=2 | VAR_RUSTBORO_CITY_STATE=8,MAP_ROUTE104 | MAP_ROUTE104_MR_BRINEYS_HOUSE,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/DewfordTown/scripts.inc | data/maps/Route104_MrBrineysHouse/scripts.inc,high,high,
05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,17,dewford,Dewford and Granite Cave,,17,DewfordTown_Gym,dewford,DewfordTown Gym,DewfordTown_Gym_EventScript_Brawly | DewfordTown_Gym_EventScript_BrawlyDefeated,source_graph,,,FLAG_BADGE02_GET | FLAG_DEFEATED_DEWFORD_GYM | FLAG_ENABLE_BRAWLY_MATCH_CALL | FLAG_ENABLE_ROXANNE_FIRST_CALL,VAR_0x8008=2 | VAR_ROXANNE_CALL_STEP_COUNTER=0,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/DewfordTown_Gym/scripts.inc,high,high,
06,slateport,Slateport and Mauville,สเลตพอร์ตและมอวิลล์,18,museum,Slateport Museum,,18,SlateportCity_OceanicMuseum_2F,museum,SlateportCity OceanicMuseum 2F,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern | SlateportCity_OceanicMuseum_2F_EventScript_SternFaceGrunts,source_graph,,,FLAG_DELIVERED_DEVON_GOODS | FLAG_HIDE_ROUTE_110_TEAM_AQUA | FLAG_HIDE_RUSTBORO_CITY_DEVON_CORP_3F_EMPLOYEE | FLAG_HIDE_SLATEPORT_CITY_OCEANIC_MUSEUM_AQUA_GRUNTS,VAR_0x8004=ITEM_DEVON_GOODS | VAR_SLATEPORT_OUTSIDE_MUSEUM_STATE=1,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,high,high,
06,slateport,Slateport and Mauville,สเลตพอร์ตและมอวิลล์,19,route110_rival,Route 110 rival,,19,Route110,route110,Route110,Route110_EventScript_RivalTrigger1 | Route110_EventScript_RivalTrigger2 | Route110_EventScript_RivalTrigger3 | Route110_EventScript_RivalScene | Route110_EventScript_PlayMayMusic | Route110_EventScript_PlayBrendanMusic | Route110_EventScript_MayBattle | Route110_EventScript_MayBattleTreecko | Route110_EventScript_MayBattleTorchic | Route110_EventScript_MayBattleMudkip | Route110_EventScript_MayDefeated | Route110_EventScript_BrendanBattle | Route110_EventScript_BrendanBattleTreecko | Route110_EventScript_BrendanBattleTorchic | Route110_EventScript_BrendanBattleMudkip | Route110_EventScript_BrendanDefeated | Route110_EventScript_RivalExit | Route110_EventScript_RivalApproachPlayer1 | Route110_EventScript_RivalApproachPlayer2 | Route110_EventScript_RivalApproachPlayer3 | Route110_EventScript_RivalExit1 | Route110_EventScript_RivalExit2 | Route110_EventScript_RivalExit3 | Route110_EventScript_MoveRival1 | Route110_EventScript_MoveRival2 | Route110_EventScript_MoveRival3,source_graph,,,,VAR_0x8008=1 | VAR_0x8008=2 | VAR_0x8008=3 | VAR_ROUTE110_STATE=1,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/Route110/scripts.inc,high,high,
06,slateport,Slateport and Mauville,สเลตพอร์ตและมอวิลล์,20,mauville_wally,Mauville and Wally,,20,MauvilleCity,mauville,MauvilleCity,MauvilleCity_EventScript_MoveWattsonBackToGym | MauvilleCity_EventScript_WallysUncle | MauvilleCity_EventScript_UncleAskPlayerToBattleWally | MauvilleCity_EventScript_Wally | MauvilleCity_EventScript_BattleWallyPrompt | MauvilleCity_EventScript_WallyAndUncleExitNorth | MauvilleCity_EventScript_WallyAndUncleExitEast | MauvilleCity_EventScript_DefeatedWally | MauvilleCity_EventScript_BattleWally | MauvilleCity_EventScript_WallyRequestBattleAgain | MauvilleCity_EventScript_Wattson | MauvilleCity_EventScript_RegisterWallyCall | MauvilleCity_Gym_EventScript_Wattson | MauvilleCity_Gym_EventScript_WattsonDefeated,source_graph,,,FLAG_BADGE03_GET | FLAG_DEFEATED_MAUVILLE_GYM | FLAG_DEFEATED_WALLY_MAUVILLE | FLAG_ENABLE_FIRST_WALLY_POKENAV_CALL | FLAG_ENABLE_WALLY_MATCH_CALL | FLAG_ENABLE_WATTSON_MATCH_CALL | FLAG_GOT_BASEMENT_KEY_FROM_WATTSON | FLAG_HIDE_MAUVILLE_CITY_WATTSON | FLAG_WATTSON_REMATCH_AVAILABLE,VAR_0x8008=3 | VAR_SLATEPORT_OUTSIDE_MUSEUM_STATE=3 | VAR_WALLY_CALL_STEP_COUNTER=0,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/MauvilleCity/scripts.inc | data/maps/MauvilleCity_Gym/scripts.inc,high,high,
07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,21,meteor_falls,Fallarbor and Meteor Falls,,21,MeteorFalls_1F_1R,meteor,MeteorFalls 1F 1R,MeteorFalls_1F_1R_EventScript_MagmaStealsMeteoriteScene,source_graph,,,FLAG_HIDE_FALLARBOR_TOWN_BATTLE_TENT_SCOTT | FLAG_HIDE_ROUTE_112_TEAM_MAGMA | FLAG_MET_ARCHIE_METEOR_FALLS,VAR_METEOR_FALLS_STATE=1,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/MeteorFalls_1F_1R/scripts.inc,high,high,
07,volcano,Fallarbor and Volcano,ฟอลลาร์บอร์และภูเขาไฟ,22,mt_chimney,Mt. Chimney,,22,MtChimney,chimney,MtChimney,MtChimney_EventScript_Archie | MtChimney_EventScript_ArchieGoStopTeamMagma | MtChimney_EventScript_ArchieBusyFighting | MtChimney_EventScript_Maxie | MtChimney_EventScript_ArchieApproachPlayerEast | MtChimney_EventScript_ArchieApproachPlayerNorth | MtChimney_EventScript_ArchieExitEast | MtChimney_EventScript_ArchieExitNorth | MtChimney_EventScript_MeteoriteMachine | MtChimney_EventScript_LeaveMeteoriteAlone,source_graph,,,FLAG_DEFEATED_EVIL_TEAM_MT_CHIMNEY | FLAG_EVIL_LEADER_PLEASE_STOP | FLAG_HIDE_METEOR_FALLS_1F_1R_COZMO | FLAG_HIDE_MT_CHIMNEY_TEAM_AQUA | FLAG_HIDE_MT_CHIMNEY_TEAM_MAGMA | FLAG_RECEIVED_METEORITE,,,Required progression checklist sequence; dialogue selected only through source script references.,data/maps/MtChimney/scripts.inc,high,high,
