id,global_order,chapter_order,chapter_id,chapter_title_en,chapter_title_th,event_order,event_id,event_title_en,event_title_th,map_order,map_name,map_period,location_name,dialogue_order,speaker,script_label,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,chronology_confidence,scope_confidence,translation_confidence,term_review,length_review,translation_notes
dlg_63d0a5b1cfa2160d,207,10,mossdeep,Mossdeep and Space Center,มอสส์ดีปและศูนย์อวกาศ,34,space_center,Space Center,ศูนย์อวกาศ,34,MossdeepCity_SpaceCenter_1F,space_center,MossdeepCity SpaceCenter 1F,16,Steven,MossdeepCity_SpaceCenter_2F_EventScript_DefeatedMaxieTabitha,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,495,MossdeepCity_SpaceCenter_2F_Text_StevenThankYouComeSeeMeAtHome,"STEVEN: Whew, that was too tense.\n{PLAYER}{KUN}, thank you.\pI have something to give you as\nthanks for your support.\pPlease come see me at home\nafter this.\pOh, yes, I don't live in RUSTBORO CITY.\nI live right here on this island.$","STEVEN: Whew, that was too tense.
{PLAYER}{KUN}, thank you.
[PAGE]
I have something to give you as
thanks for your support.
[PAGE]
Please come see me at home
after this.
[PAGE]
Oh, yes, I don't live in RUSTBORO CITY.
I live right here on this island.",ไดโกะ: เฮ้อ ตึงเครียดจริง ๆ\n{PLAYER}{KUN} ขอบใจนะ\pฉันมีของอยากมอบให้\nเพื่อตอบแทนที่ช่วยเหลือ\pเสร็จเรื่องแล้วช่วยมาหาฉัน\nที่บ้านด้วยนะ\pอ้อ บ้านฉันไม่ได้อยู่เมืองคานาซูมิ\nแต่อยู่บนเกาะนี้เอง$,draft_review,\n | {PLAYER} | {KUN} | \p | \n | \p | \n | \p | \n,{PLAYER},high,high,high,ok,ok,
dlg_56c225a224c38318,208,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,1,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,217,SeafloorCavern_Room9_Text_ArchieHoldItRightThere,ARCHIE: Hold it right there.$,ARCHIE: Hold it right there.,อาโอคิ: หยุดอยู่ตรงนั้น$,draft_review,,,high,high,high,ok,ok,
dlg_e21be4ce24181c9d,209,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,2,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,220,SeafloorCavern_Room9_Text_ArchieSoItWasYou,"ARCHIE: Fufufu…\nSo it was you, after all.$","ARCHIE: Fufufu…
So it was you, after all.",อาโอคิ: หึ ๆ ๆ…\nเป็นแกจริง ๆ สินะ$,draft_review,\n,,high,high,high,ok,ok,
dlg_672712da70f8720a,210,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,3,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,224,SeafloorCavern_Room9_Text_ArchieBeholdKyogre,"ARCHIE: Behold!\pSee how beautiful it is, the sleeping\nform of the ancient POKéMON KYOGRE!\pI have waited so long for this day to\ncome…$","ARCHIE: Behold!
[PAGE]
See how beautiful it is, the sleeping
form of the ancient POKéMON KYOGRE!
[PAGE]
I have waited so long for this day to
come…",อาโอคิ: จงดูให้ดี!\pดูร่างอันงดงามของโปเกมอนโบราณ\nไคโอกาที่กำลังหลับใหล!\pฉันเฝ้ารอวันนี้มา\nแสนนาน…$,draft_review,\p | \n | \p | \n,,high,high,high,ok,ok,
dlg_904db249c77a5fb4,211,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,4,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,231,SeafloorCavern_Room9_Text_ArchieYouMustDisappear,"ARCHIE: It surprises me, how you've\nmanaged to chase me here.\pBut that's all over now.\pFor the realization of my dream,\nyou must disappear now!$","ARCHIE: It surprises me, how you've
managed to chase me here.
[PAGE]
But that's all over now.
[PAGE]
For the realization of my dream,
you must disappear now!",อาโอคิ: น่าประหลาดใจจริง ๆ ที่แก\nตามฉันมาถึงที่นี่ได้\pแต่ทุกอย่างจบลงแล้ว\pเพื่อให้ความฝันของฉันเป็นจริง\nแกต้องหายไปเดี๋ยวนี้!$,draft_review,\n | \p | \p | \n,,high,high,high,ok,ok,
dlg_5b8c8d67abbc38ae,212,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,5,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,242,SeafloorCavern_Room9_Text_ArchieWithThisRedOrb,"ARCHIE: Fufufu…\pI commend you. I must recognize that\nyou are truly gifted.\pBut!\nI have this in my possession!\pWith this RED ORB, I can make KYOGRE…$","ARCHIE: Fufufu…
[PAGE]
I commend you. I must recognize that
you are truly gifted.
[PAGE]
But!
I have this in my possession!
[PAGE]
With this RED ORB, I can make KYOGRE…",อาโอคิ: หึ ๆ ๆ…\pฉันขอชม แกมีฝีมือ\nไม่ธรรมดาจริง ๆ\pแต่ว่า!\nฉันมีสิ่งนี้อยู่ในมือ!\pด้วยลูกแก้วสีแดงนี้ ฉันจะทำให้ไคโอกา…$,draft_review,\p | \n | \p | \n | \p,,high,high,high,ok,review_long_line,THAI_LONG_LINE_REVIEW
dlg_30a432ed17b0bf86,213,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,6,,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,250,SeafloorCavern_Room9_Text_RedOrbShinesByItself,The RED ORB suddenly began shining\nby itself!$,"The RED ORB suddenly began shining
by itself!",จู่ ๆ ลูกแก้วสีแดงก็เริ่มส่องแสง\nขึ้นมาเอง!$,draft_review,\n,,high,high,high,ok,ok,
dlg_5e4dc15ea2604bc6,214,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,7,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,254,SeafloorCavern_Room9_Text_ArchieWhereDidKyogreGo,ARCHIE: What?!\pI didn't do anything.\nWhy did the RED ORB…\pWhere did KYOGRE go?$,"ARCHIE: What?!
[PAGE]
I didn't do anything.
Why did the RED ORB…
[PAGE]
Where did KYOGRE go?",อาโอคิ: อะไรนะ?!\pฉันยังไม่ได้ทำอะไรเลย\nทำไมลูกแก้วสีแดงถึง…\pไคโอกาหายไปไหนแล้ว?$,draft_review,\p | \n | \p,,high,high,high,ok,ok,
dlg_42f4426fdf01c018,215,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,8,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,260,SeafloorCavern_Room9_Text_ArchieAMessageFromOutside,ARCHIE: Hm? It's a message from our\nmembers outside…$,"ARCHIE: Hm? It's a message from our
members outside…",อาโอคิ: หืม? ข้อความจาก\nพวกที่อยู่ข้างนอก…$,draft_review,\n,,high,high,high,ok,ok,
dlg_50cdd92ec4d3dc51,216,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,9,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,264,SeafloorCavern_Room9_Text_ArchieWhatRainingTooHard,"ARCHIE: Yes, what is it?\pHm…\nIt's raining heavily?\pGood… That should have happened.\nThat is why we awakened KYOGRE,\lto realize TEAM AQUA's vision of\lexpanding the sea.\pWhat?!\pIt's raining far harder than we\nenvisioned? You're in danger?\pThat can't be…\nThat's just not possible…\pHold your position and monitor\nthe situation!$","ARCHIE: Yes, what is it?
[PAGE]
Hm…
It's raining heavily?
[PAGE]
Good… That should have happened.
That is why we awakened KYOGRE,
to realize TEAM AQUA's vision of
expanding the sea.
[PAGE]
What?!
[PAGE]
It's raining far harder than we
envisioned? You're in danger?
[PAGE]
That can't be…
That's just not possible…
[PAGE]
Hold your position and monitor
the situation!",อาโอคิ: ว่าไง มีอะไร?\pหืม…\nฝนตกหนักงั้นหรือ?\pดี… ต้องเป็นแบบนั้นอยู่แล้ว\nเราเลยปลุกไคโอกาขึ้นมา\lเพื่อทำให้อุดมการณ์ขยายผืนทะเล\lของทีมอควาเป็นจริง\pว่าไงนะ?!\pฝนตกหนักกว่าที่เราคาดไว้มาก?\nพวกแกกำลังตกอยู่ในอันตราย?\pเป็นไปไม่ได้…\nไม่มีทางเป็นแบบนั้น…\pอยู่ประจำตำแหน่งและเฝ้าดู\nสถานการณ์ต่อไป!$,draft_review,\p | \n | \p | \n | \l | \l | \p | \p | \n | \p | \n | \p | \n,,high,high,high,ok,ok,
dlg_57e3edbafd739069,217,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,10,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,280,SeafloorCavern_Room9_Text_ArchieWhyDidKyogreDisappear,ARCHIE: There's something wrong…\pThe RED ORB is supposed to awaken\nand control KYOGRE…\pBut… Why?\nWhy did KYOGRE disappear?\pWhy?!$,"ARCHIE: There's something wrong…
[PAGE]
The RED ORB is supposed to awaken
and control KYOGRE…
[PAGE]
But… Why?
Why did KYOGRE disappear?
[PAGE]
Why?!",อาโอคิ: มีอะไรผิดปกติ…\pลูกแก้วสีแดงควรจะปลุก\nและควบคุมไคโอกาได้…\pแต่… ทำไม?\nทำไมไคโอกาถึงหายไป?\pทำไมกัน?!$,draft_review,\p | \n | \p | \n | \p,,high,high,high,ok,ok,
dlg_b1b9bedf4bbb9835,218,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,11,Maxie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,288,SeafloorCavern_Room9_Text_MaxieWhatHaveYouWrought,"MAXIE: What have you wrought?\pARCHIE… You've finally awoken KYOGRE,\nhaven't you?\pWhat will happen to the world if this\ndownpour continues for all eternity?\pThe world's landmass will drown in\nthe deepening sea…$","MAXIE: What have you wrought?
[PAGE]
ARCHIE… You've finally awoken KYOGRE,
haven't you?
[PAGE]
What will happen to the world if this
downpour continues for all eternity?
[PAGE]
The world's landmass will drown in
the deepening sea…",มัตสึบูสะ: แกทำอะไรลงไป?\pอาโอคิ… ในที่สุดแกก็ปลุกไคโอกา\nขึ้นมาแล้วสินะ?\pถ้าฝนเทลงมาเช่นนี้ชั่วนิรันดร์\nโลกจะเป็นอย่างไร?\pผืนแผ่นดินทั้งโลกจะจมลง\nในทะเลที่สูงขึ้น…$,draft_review,\p | \n | \p | \n | \p | \n,,high,high,high,ok,ok,
dlg_b9b9dc0d0d6b7eb0,219,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,12,Archie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,297,SeafloorCavern_Room9_Text_ArchieDontGetAllHighAndMighty,"ARCHIE: W-what?!\nDon't get all high and mighty with me!\pWasn't it you, TEAM MAGMA, that\ninfuriated GROUDON?\pSo long as I have this RED ORB,\nI should be able to control KYOGRE…\pI should be able to control it…$","ARCHIE: W-what?!
Don't get all high and mighty with me!
[PAGE]
Wasn't it you, TEAM MAGMA, that
infuriated GROUDON?
[PAGE]
So long as I have this RED ORB,
I should be able to control KYOGRE…
[PAGE]
I should be able to control it…",อาโอคิ: อะ… อะไรนะ?!\nอย่ามาทำวางท่าสูงส่งกับฉัน!\pทีมแมกมาของแกไม่ใช่หรือ\nที่ทำให้กราดอนโกรธเกรี้ยว?\pตราบใดที่ฉันมีลูกแก้วสีแดง\nฉันก็ควรควบคุมไคโอกาได้…\pฉันควรควบคุมมันได้สิ…$,draft_review,\n | \p | \n | \p | \n | \p,,high,high,high,ok,ok,
dlg_881182be07580274,220,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,13,Maxie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,306,SeafloorCavern_Room9_Text_MaxieWeDontHaveTimeToArgue,MAXIE: We don't have the time to\nargue about it here!\pGet outside and see for yourself!\pSee if what you've wrought is the\nworld that we desired!$,"MAXIE: We don't have the time to
argue about it here!
[PAGE]
Get outside and see for yourself!
[PAGE]
See if what you've wrought is the
world that we desired!",มัตสึบูสะ: เราไม่มีเวลา\nมาเถียงกันที่นี่!\pออกไปดูด้วยตาตัวเอง!\pดูเสียว่าโลกที่แกสร้างขึ้น\nคือโลกที่เราปรารถนาจริงหรือ!$,draft_review,\n | \p | \p | \n,,high,high,high,ok,ok,
dlg_648adc974a14e68d,221,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,35,seafloor,Seafloor Cavern,ถ้ำใต้ทะเล,35,SeafloorCavern_Room9,seafloor,SeafloorCavern Room9,14,Maxie,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,313,SeafloorCavern_Room9_Text_MaxieComeOnPlayer,"MAXIE: {PLAYER}, come on, you have\nto get out of here, too!$","MAXIE: {PLAYER}, come on, you have
to get out of here, too!",มัตสึบูสะ: {PLAYER} เร็วเข้า แกเอง\nก็ต้องออกไปจากที่นี่!$,draft_review,{PLAYER} | \n,{PLAYER},high,high,high,ok,ok,
dlg_a9cd459000662ef7,222,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,36,crisis,Groudon and Kyogre crisis,วิกฤตกราดอนและไคโอกา,36,SootopolisCity,crisis,SootopolisCity,1,,SootopolisCity_EventScript_Steven,data/maps/SootopolisCity/scripts.inc,1650,SootopolisCity_Text_SoThatsRayquaza,STEVEN: So that's RAYQUAZA…\pIt's incredible how the two rampaging\nPOKéMON would flee from it in fear…$,"STEVEN: So that's RAYQUAZA…
[PAGE]
It's incredible how the two rampaging
POKéMON would flee from it in fear…",ไดโกะ: นั่นคือเร็คคูซา…\pเหลือเชื่อจริง ๆ ที่โปเกมอนคลุ้มคลั่ง\nสองตัวนั้นหวาดกลัวจนหนีไป…$,draft_review,\p | \n,,high,high,high,ok,review_long_line,THAI_LONG_LINE_REVIEW
dlg_5fe249944b18d8de,223,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,36,crisis,Groudon and Kyogre crisis,วิกฤตกราดอนและไคโอกา,36,SootopolisCity,crisis,SootopolisCity,2,,SootopolisCity_EventScript_StevenHelpWallace,data/maps/SootopolisCity/scripts.inc,1641,SootopolisCity_Text_KnowWhatsNeededToHelpHim,STEVEN: I think you have what's\nneeded to help him…$,"STEVEN: I think you have what's
needed to help him…",ไดโกะ: ฉันคิดว่าเธอมีสิ่งที่\nจำเป็นต้องใช้ช่วยเขา…$,draft_review,\n,,high,high,high,ok,ok,
dlg_3e9330ccd919163e,224,11,crisis,Ancient Pokémon Crisis,วิกฤตโปเกมอนโบราณ,36,crisis,Groudon and Kyogre crisis,วิกฤตกราดอนและไคโอกา,36,SootopolisCity,crisis,SootopolisCity,3,Archie,SootopolisCity_EventScript_StevenMaxieArchieLeft,data/maps/SootopolisCity/scripts.inc,1655,SootopolisCity_Text_MaxieArchieLeft,STEVEN: It looks like both MAXIE and\nARCHIE have gone away somewhere.\pPerhaps they've gone to MT. PYRE to\nreturn those ORBS…$,"STEVEN: It looks like both MAXIE and
ARCHIE have gone away somewhere.
[PAGE]
Perhaps they've gone to MT. PYRE to
return those ORBS…",ไดโกะ: ดูเหมือนทั้งมัตสึบูสะกับ\nอาโอคิจะไปที่ไหนสักแห่งแล้ว\pบางทีอาจไปภูเขาโอคุริบิ\nเพื่อคืนลูกแก้วเหล่านั้น…$,draft_review,\n | \p | \n,,high,high,high,ok,ok,
